Gene,Transcript,UTR5_Length,UTR3_Length,CDS_Length,UTR5_GC_Content,UTR3_GC_Content,CDS_GC_Content,uATG_count,Transcript_FE,Translate_FE,CAI
ATG4A,ENST00000372232,159,959,1197,0.59748427672956,0.397288842544317,0.431077694235589,1,-7.9,-3,0.643963561616389
POLH,ENST00000372236,295,1103,2142,0.572881355932203,0.43155031731641,0.479458450046685,0,-9.2,-0.4,0.647795596952782
TMEM53,ENST00000372237,164,1312,834,0.719512195121951,0.487042682926829,0.601918465227818,0,-4.3,-7.9,0.774457974116872
ERI3,ENST00000372257,182,488,1014,0.802197802197802,0.633196721311475,0.543392504930966,0,-7.1,-10.7,0.68751143466414
PLAC9,ENST00000372263,42,449,294,0.833333333333333,0.525612472160356,0.656462585034014,0,-13.6,-9.9,0.740311236212126
PLPP7,ENST00000372264,304,975,816,0.654605263157895,0.573333333333333,0.669117647058823,1,-7.6,-4.3,0.814683424806116
FAM78A,ENST00000372271,368,2746,852,0.489130434782609,0.576110706482156,0.617370892018779,6,-3.1,0,0.835301103993947
TMEM254,ENST00000372281,30,1640,372,0.733333333333333,0.429878048780488,0.516129032258065,0,-9.5,-9.3,0.673078433832845
CD40,ENST00000372285,72,823,834,0.736111111111111,0.461725394896719,0.544364508393285,0,-8.6,-5.4,0.758190089416681
DMAP1,ENST00000372289,263,63,1404,0.673003802281369,0.603174603174603,0.57977207977208,0,-13.3,-7.2,0.754166002584958
SFTPD,ENST00000372292,41,112,1128,0.51219512195122,0.553571428571429,0.589539007092199,0,-7.7,0,0.706870477405619
KLF17,ENST00000372299,58,1903,1170,0.586206896551724,0.472411981082501,0.561538461538462,0,-4.5,-3,0.702050243466741
SLC6A9,ENST00000372310,166,1062,1902,0.656626506024096,0.602636534839925,0.587802313354364,2,-2.4,-6.9,0.801585666821703
CCDC24,ENST00000372318,171,368,924,0.707602339181287,0.589673913043478,0.634199134199134,0,-8.3,-10.6,0.733404825595419
SFTPA2,ENST00000372325,85,1357,747,0.588235294117647,0.502579218865144,0.579651941097724,0,-5.2,-9.6,0.749654607773464
MMP9,ENST00000372330,19,193,2124,0.631578947368421,0.507772020725389,0.634180790960452,0,-1.4,-5.8,0.756983746389239
ZCCHC24,ENST00000372336,187,4020,726,0.839572192513369,0.516666666666667,0.637741046831956,0,-8.3,-4.6,0.835014786954368
FIBCD1,ENST00000372338,243,1624,1386,0.823045267489712,0.645320197044335,0.673881673881674,0,-13.8,-10.2,0.785865063617112
IPO13,ENST00000372343,662,340,2892,0.664652567975831,0.555882352941176,0.566044260027663,2,-6,-1.9,0.780313944272599
ABL1,ENST00000372348,374,0,3450,0.379679144385027,NA,0.588405797101449,7,-0.2,-5.2,0.732817662191704
EXOSC2,ENST00000372358,71,1087,882,0.633802816901408,0.476540938362466,0.503401360544218,0,-4,-6.6,0.685974163242079
RPS24,ENST00000372360,37,71,402,0.486486486486487,0.380281690140845,0.440298507462687,0,-3.8,-1,0.695008813934811
POLR3A,ENST00000372371,138,2329,4173,0.644927536231884,0.47917561185058,0.497723460340283,2,-10.3,-3.3,0.742542370358482
POLR1C,ENST00000372389,88,226,1041,0.602272727272727,0.411504424778761,0.516810758885687,0,-5.6,-4,0.733951740231635
DLG5,ENST00000372391,6,1649,5760,0.833333333333333,0.462098241358399,0.594618055555556,0,-9.2,-9.2,0.766900955657864
ASS1,ENST00000372393,75,234,1239,0.586666666666667,0.538461538461538,0.560936238902341,0,-5.4,-2.8,0.794879833799
KDM4A,ENST00000372396,134,1145,3195,0.574626865671642,0.510043668122271,0.502973395931142,0,-6.2,-3.9,0.732897136431089
TSC22D3,ENST00000372397,324,1298,405,0.645061728395062,0.466101694915254,0.553086419753086,2,-10.8,-0.9,0.820334563033173
NCS1,ENST00000372398,86,4332,573,0.906976744186046,0.575484764542936,0.542757417102967,0,-13.8,-5.1,0.792202442964799
PCIF1,ENST00000372409,364,268,2115,0.678571428571429,0.585820895522388,0.592434988179669,5,-10.6,-3.4,0.781903878839117
YIPF3,ENST00000372422,183,340,1053,0.644808743169399,0.5,0.573599240265907,0,-1.2,-2.7,0.764616933543177
HYI,ENST00000372425,196,235,834,0.693877551020408,0.523404255319149,0.630695443645084,0,-2.9,-6.5,0.686848947835722
PRPS1,ENST00000372435,122,994,957,0.565573770491803,0.44466800804829,0.474399164054336,2,-3.3,-5.1,0.708456346515069
LRRC73,ENST00000372441,901,269,951,0.754716981132076,0.587360594795539,0.638275499474238,4,-7,-9.3,0.761708790236447
TJAP1,ENST00000372444,433,701,1644,0.58891454965358,0.524964336661912,0.614355231143552,3,-8.4,0,0.78445285730509
C9orf78,ENST00000372447,54,871,870,0.722222222222222,0.416762342135476,0.504597701149425,0,-17.8,-6.3,0.747041027944623
PIH1D3,ENST00000372453,62,945,645,0.532258064516129,0.322751322751323,0.387596899224806,0,-1.9,-1.6,0.672775582927057
MED8,ENST00000372457,44,1073,807,0.659090909090909,0.462255358807083,0.522924411400248,0,-3.4,-1.1,0.690502895117697
ELOVL1,ENST00000372458,118,519,840,0.711864406779661,0.578034682080925,0.516666666666667,1,-4.5,-5.9,0.767859380073162
PRRX2,ENST00000372469,227,322,762,0.797356828193833,0.559006211180124,0.71259842519685,0,-7.9,-9.9,0.712404064550465
TIE1,ENST00000372476,79,386,3417,0.683544303797468,0.515544041450777,0.616915422885572,0,-6.1,-6.6,0.748747692440917
C9orf50,ENST00000372478,202,122,1296,0.712871287128713,0.598360655737705,0.671296296296296,2,-4.2,-7.5,0.708410128639889
RBM41,ENST00000372479,31,389,1242,0.580645161290323,0.313624678663239,0.443639291465378,0,-4.6,-1.9,0.645529361923346
NTMT1,ENST00000372480,152,28,672,0.625,0.642857142857143,0.583333333333333,1,-9.1,-1.5,0.775011037910191
CTSA,ENST00000372484,282,370,1497,0.645390070921986,0.564864864864865,0.567802271209085,2,-6.4,-2.8,0.774974827854929
IER5L,ENST00000372491,210,1286,1215,0.738095238095238,0.547433903576983,0.74320987654321,1,-3.8,-11.8,0.695266642295688
CFAP57,ENST00000372492,324,167,3753,0.589506172839506,0.55688622754491,0.4798827604583,1,-6,-8.4,0.728043558262396
C10orf11,ENST00000372499,215,87,597,0.465116279069767,0.28735632183908,0.512562814070352,4,-2.7,-1.3,0.712156772473857
ZNF691,ENST00000372507,164,664,855,0.50609756097561,0.490963855421687,0.56140350877193,2,-9.3,-3.6,0.756150356492936
ERMAP,ENST00000372517,244,1751,1428,0.618852459016393,0.437464306110794,0.530812324929972,3,-4.1,-1.8,0.691003420270235
NEURL2,ENST00000372518,296,124,858,0.665540540540541,0.57258064516129,0.664335664335664,5,-1.2,-10,0.755858750225699
SPATA25,ENST00000372519,45,28,684,0.6,0.392857142857143,0.62719298245614,0,-0.9,-7.8,0.744479305142673
ZSWIM1,ENST00000372520,81,629,1458,0.530864197530864,0.454689984101749,0.554183813443073,1,-9.4,-3.8,0.778282469400948
SVBP,ENST00000372521,99,358,201,0.595959595959596,0.365921787709497,0.462686567164179,0,-8.4,-1.3,0.754075745376391
ZNF503,ENST00000372524,487,919,1941,0.743326488706366,0.385201305767138,0.700669757856775,1,-12.2,-8.3,0.682344537979306
C1orf50,ENST00000372525,43,353,600,0.651162790697674,0.441926345609065,0.555,0,-12.6,-11.3,0.676325547302914
COMTD1,ENST00000372538,83,104,789,0.746987951807229,0.567307692307692,0.700887198986058,0,-6.6,-6.9,0.766188396679701
CLDN19,ENST00000372539,77,873,636,0.688311688311688,0.616265750286369,0.630503144654088,1,-5.2,-8.5,0.778200971857562
SNX21,ENST00000372542,312,417,1095,0.737179487179487,0.573141486810552,0.662100456621005,2,-14.9,-10.3,0.775376363159371
DOLPP1,ENST00000372546,32,1428,717,0.65625,0.549719887955182,0.577405857740586,0,-9.9,-4.7,0.718342857042065
CXorf57,ENST00000372548,109,1184,2568,0.55045871559633,0.321790540540541,0.430685358255452,0,-4.5,-3.3,0.640395332496031
TNNC2,ENST00000372555,93,134,483,0.612903225806452,0.58955223880597,0.579710144927536,0,-5.9,-5.4,0.84837707887057
SH3GLB2,ENST00000372559,60,117,1188,0.883333333333333,0.504273504273504,0.603535353535353,0,-15.6,-4,0.761065962013223
PPCS,ENST00000372561,7,488,936,0.714285714285714,0.346311475409836,0.556623931623932,0,-7.6,-7.6,0.657251070481258
SERPINA7,ENST00000372563,58,294,1248,0.413793103448276,0.39455782312925203,0.448717948717949,1,-3.6,0,0.688582740052065
ZMYND12,ENST00000372565,270,407,1098,0.562962962962963,0.380835380835381,0.475409836065574,2,-5.5,-1.9,0.685313163966286
CRIP3,ENST00000372569,5,342,615,0.6,0.5,0.577235772357724,0,-4.7,-4.7,0.765953055800252
NUP188,ENST00000372577,21,418,5250,0.80952380952381,0.552631578947368,0.521904761904762,0,-6.7,-11.1,0.70559339804226
GUCA2B,ENST00000372581,30,228,339,0.766666666666667,0.605263157894737,0.631268436578171,0,-7.5,-6.7,0.80360445102515
IL1RAPL2,ENST00000372582,756,168,2061,0.595238095238095,0.303571428571429,0.426491994177584,1,-11.9,-3.4,0.660750471283656
SLC22A7,ENST00000372585,95,813,1647,0.578947368421053,0.536285362853628,0.61384335154827,1,-5.6,-7.6,0.764035027264787
DOLK,ENST00000372586,316,157,1617,0.680379746835443,0.452229299363057,0.558441558441558,1,-11.8,-1.1,0.724456276156376
EDN2,ENST00000372587,70,634,537,0.657142857142857,0.561514195583596,0.625698324022346,0,-4.9,-3.5,0.761459665748579
ESX1,ENST00000372588,84,190,1221,0.595238095238095,0.342105263157895,0.636363636363636,0,-5,-3.7,0.688301801622091
FOXO6,ENST00000372591,9,709,1680,0.888888888888889,0.614950634696756,0.743452380952381,0,-6.2,-6.2,0.705467583337757
PHYHD1,ENST00000372592,933,324,876,0.568060021436227,0.574074074074074,0.573059360730594,7,-2.4,-4.5,0.768062219143207
LRRC8A,ENST00000372599,63,1665,2433,0.841269841269841,0.542342342342342,0.59350595972051,0,-13,-3.2,0.811174964822701
GLRA4,ENST00000372617,421,120,1254,0.560570071258907,0.458333333333333,0.524720893141946,0,-4.1,-5.5,0.759728666397944
CTPS1,ENST00000372621,508,917,1776,0.69488188976378,0.459105779716467,0.478040540540541,3,-7.8,-2.1,0.678267412256881
DNTTIP1,ENST00000372622,68,232,990,0.720588235294118,0.517241379310345,0.563636363636364,0,-6.5,-10.3,0.726647559593497
TCEAL1,ENST00000372625,164,557,480,0.554878048780488,0.29802513464991,0.527083333333333,0,0,-1.3,0.679095155066504
RAB40A,ENST00000372633,2119,173,834,0.398773006134969,0.427745664739884,0.574340527577938,46,-0.4,-6.3,0.756720465507251
CITED4,ENST00000372638,239,522,555,0.753138075313807,0.676245210727969,0.781981981981982,0,-1.8,-3.5,0.629111827323077
ENDOG,ENST00000372642,211,67,894,0.672985781990521,0.567164179104478,0.686800894854586,1,-2.1,-17.2,0.729272263710233
WFDC10A,ENST00000372643,288,178,240,0.496527777777778,0.528089887640449,0.483333333333333,3,-2.5,-12.6,0.7014067457341
NGFRAP1,ENST00000372645,327,250,336,0.651376146788991,0.372,0.488095238095238,1,-6,-1,0.734294860363893
TBC1D13,ENST00000372648,150,2553,1203,0.766666666666667,0.585193889541716,0.542809642560266,0,-10.3,-0.6,0.81333067114433
NFYC,ENST00000372651,82,112,1008,0.414634146341463,0.642857142857143,0.540674603174603,2,-6.9,-2.5,0.748450851620119
ZDHHC12,ENST00000372663,13,312,804,0.923076923076923,0.599358974358974,0.650497512437811,0,-14.8,-12.8,0.800434490656413
WFDC6,ENST00000372665,0,0,394,NA,NA,0.477157360406091,0,-5.1,-5.1,0.701390014912662
WFDC2,ENST00000372676,76,163,375,0.723684210526316,0.558282208588957,0.613333333333333,0,-6,-3.3,0.773068380990885
BEX2,ENST00000372677,268,244,387,0.645522388059702,0.364754098360656,0.483204134366925,1,-10,-3.9,0.70017447122384
TCEAL5,ENST00000372680,295,252,621,0.555932203389831,0.396825396825397,0.521739130434783,0,-4.4,-0.4,0.713160733404727
RIMS3,ENST00000372683,178,303,927,0.657303370786517,0.537953795379538,0.617044228694714,2,-9.1,-7,0.794116282718261
TCEAL8,ENST00000372685,237,631,354,0.455696202531646,0.323296354992076,0.480225988700565,1,-3.6,-0.6,0.680849027890045
BEX4,ENST00000372691,120,583,363,0.675,0.355060034305317,0.490358126721763,0,-10,-2.7,0.662059791520051
ZNF684,ENST00000372699,251,709,1137,0.585657370517928,0.265162200282087,0.401055408970976,3,-7.1,-3.6,0.674194101068901
EXO5,ENST00000372703,1074,371,1122,0.569832402234637,0.404312668463612,0.486631016042781,12,-7,-3.2,0.666309003671795
ZFP69,ENST00000372706,1006,284,1581,0.620278330019881,0.28169014084507,0.423782416192283,7,-9.6,-6.5,0.664668270889856
WDR34,ENST00000372715,61,83,1611,0.754098360655738,0.578313253012048,0.645561762880199,0,-10.6,-3,0.740051744439922
SMAP2,ENST00000372718,424,1225,1290,0.75,0.475102040816327,0.503100775193798,0,-8.8,-9.6,0.712869166053002
TP53TG5,ENST00000372726,157,1344,873,0.56687898089172,0.590029761904762,0.525773195876289,2,-7.5,-3.2,0.686263460498839
SYS1,ENST00000372727,243,99,471,0.592592592592593,0.575757575757576,0.600849256900212,3,-4,-8.8,0.744086975938581
BEX1,ENST00000372728,240,246,378,0.683333333333333,0.357723577235772,0.494708994708995,0,-7.8,-2.7,0.722434734375236
SDC4,ENST00000372733,40,1976,597,0.75,0.463056680161943,0.552763819095477,0,-6,-6.7,0.747661578452694
COL9A2,ENST00000372748,97,695,2070,0.752577319587629,0.548201438848921,0.682608695652174,0,-7.4,-10.3,0.713972220412966
MATN4,ENST00000372756,9,322,1746,0.777777777777778,0.664596273291925,0.642038946162658,0,-5.4,-5.4,0.753638882094387
ZMPSTE24,ENST00000372759,165,1515,1428,0.678787878787879,0.324752475247525,0.403361344537815,1,-8.9,-10.8,0.632999089495925
PLAU,ENST00000372764,93,932,1296,0.806451612903226,0.479613733905579,0.53858024691358,0,-13.2,-7.2,0.745007050252178
TMCO2,ENST00000372766,93,97,549,0.440860215053763,0.402061855670103,0.409836065573771,1,-1.3,0,0.578211491642499
SEMG2,ENST00000372769,90,212,1749,0.433333333333333,0.485849056603774,0.392224128073185,1,-1.5,-3.9,0.564165989044353
RLF,ENST00000372771,27,474,5745,0.740740740740741,0.371308016877637,0.399129677980853,0,-12.8,-5.3,0.617754482450527
SEMG1,ENST00000372781,57,216,1389,0.43859649122807,0.444444444444444,0.406767458603312,1,-0.7,-5,0.566091768577524
WFDC12,ENST00000372785,18,421,336,0.611111111111111,0.491686460807601,0.532738095238095,0,-4,-4.8,0.77581897326184
WFDC5,ENST00000372789,89,557,372,0.584269662921348,0.484739676840215,0.629032258064516,0,-0.1,-2.5,0.753687068447923
ODF2,ENST00000372791,353,105,1917,0.651558073654391,0.476190476190476,0.524778299426187,2,-3.9,-1,0.714048541075899
CAP1,ENST00000372792,66,2,1428,0.651515151515151,1,0.489495798319328,0,-7.8,-2.9,0.70689312056938
STK4,ENST00000372806,95,4783,1464,0.726315789473684,0.423792598787372,0.447404371584699,1,-4.3,-7,0.659356650648796
GNMT,ENST00000372808,10,174,888,0.9,0.580459770114943,0.593468468468468,0,-8.4,-8.4,0.752395614395715
MFSD2A,ENST00000372811,163,398,1593,0.717791411042945,0.527638190954774,0.550533584431889,0,-13.4,-5,0.729553153996926
TOMM34,ENST00000372813,153,979,930,0.745098039215686,0.51685393258427,0.518279569892473,0,-10.8,-7.3,0.732923551823983
MYCL,ENST00000372816,448,145,1095,0.763392857142857,0.448275862068966,0.612785388127854,0,-7,-4.2,0.721363978180802
BMP8B,ENST00000372827,376,3237,1209,0.787234042553192,0.493975903614458,0.668320926385442,1,-9.3,-7,0.767247896800059
ARMCX1,ENST00000372829,371,408,1362,0.592991913746631,0.294117647058824,0.464023494860499,0,-4.3,-4.7,0.64941414168226
CHCHD1,ENST00000372833,13,465,357,0.615384615384615,0.397849462365591,0.549019607843137,0,-13.7,-9.2,0.661707698909575
CNPY3,ENST00000372836,371,496,837,0.649595687331536,0.598790322580645,0.572281959378734,0,-8.3,-12.6,0.782672792946817
CERCAM,ENST00000372838,398,499,1788,0.768844221105528,0.589178356713427,0.633668903803132,1,-9.8,-8,0.796223884240476
FUT11,ENST00000372841,43,534,1479,0.813953488372093,0.382022471910112,0.616632860040568,0,-13.9,-7.8,0.696039545073083
RIMS4,ENST00000372851,67,4326,810,0.91044776119403,0.577438742487286,0.624691358024691,0,-3,-14.2,0.783425234153675
HEYL,ENST00000372852,320,2354,987,0.7875,0.548853016142736,0.629179331306991,1,-12.6,-4.5,0.730919723366025
PABPC4,ENST00000372856,800,320,1896,0.65,0.340625,0.517405063291139,0,-5.6,-8.7,0.718984783023933
KCNK15,ENST00000372861,131,1475,993,0.809160305343511,0.55864406779661,0.699899295065458,0,-5.7,-9.5,0.767419392626112
ADA,ENST00000372874,135,312,1092,0.792592592592593,0.509615384615385,0.572344322344322,0,-10.4,-7.5,0.764269097553623
TBCC,ENST00000372876,23,552,1041,0.478260869565217,0.452898550724638,0.592699327569645,0,-1.2,-3.2,0.725831097778137
UBR2,ENST00000372899,258,2331,5268,0.662790697674419,0.392106392106392,0.419134396355353,0,-8.7,-3.7,0.621074687730058
TIMM8A,ENST00000372902,532,838,294,0.609022556390977,0.362768496420048,0.523809523809524,1,-8,-6.5,0.748267976737117
TAF7L,ENST00000372907,12,940,1389,0.75,0.396808510638298,0.445644348452124,0,-6.4,-6.4,0.680674777588457
ANXA7,ENST00000372921,57,994,1401,0.684210526315789,0.319919517102616,0.494646680942184,0,-16.2,-5,0.689688454609886
TRERF1,ENST00000372922,563,3120,3603,0.557726465364121,0.401602564102564,0.590618928670552,10,-6.3,-8.7,0.734920088139878
TMEM35,ENST00000372930,283,1408,504,0.53356890459364,0.401988636363636,0.537698412698413,0,-3.6,-2.1,0.751066630792961
TRMT2B,ENST00000372935,367,1039,1515,0.634877384196185,0.46679499518768,0.487788778877888,3,-4.5,-4.6,0.694974187670991
CIZ1,ENST00000372938,163,124,2697,0.797546012269939,0.451612903225806,0.599184278828328,0,-7.6,-4.5,0.754507543787234
MRPS16,ENST00000372945,211,2009,414,0.654028436018957,0.436037829766053,0.531400966183575,0,-2.8,-4.6,0.719786114839275
DNAJC9,ENST00000372950,1673,576,783,0.448296473401076,0.416666666666667,0.51213282247765,28,-1,-9.1,0.731999699212901
XKRX,ENST00000372956,605,893,1350,0.543801652892562,0.426651735722284,0.475555555555556,6,-8.9,-1.3,0.710263849599108
RP1-139D8.6,ENST00000372963,94,169,384,0.563829787234043,0.579881656804734,0.591145833333333,2,-1.4,-4.4,0.768396982407042
NOX1,ENST00000372966,206,628,1695,0.480582524271845,0.35031847133758,0.468436578171091,1,-3.5,-2.1,0.714513179324696
NDUFS5,ENST00000372967,83,140,321,0.626506024096386,0.414285714285714,0.479750778816199,0,-6.3,-4.3,0.696538879021204
CSTF2,ENST00000372972,16,208,1734,0.5625,0.336538461538462,0.544405997693195,0,-5,-4.1,0.665629849264036
TAF8,ENST00000372977,18,5729,933,0.5,0.46220980973992,0.557341907824223,0,-5.6,-10.5,0.741725682984633
ECD,ENST00000372979,207,927,1935,0.589371980676328,0.310679611650485,0.441343669250646,0,-4.6,-2.9,0.655480963956225
JPH2,ENST00000372980,873,1823,2091,0.628865979381443,0.568842567196928,0.693926351028216,6,-7,-5.2,0.75374186574601
RHBDL2,ENST00000372990,228,697,912,0.644736842105263,0.427546628407461,0.468201754385965,1,-1.1,-4,0.710492112415898
CCND3,ENST00000372991,199,1007,879,0.778894472361809,0.53922542204568,0.630261660978385,0,-3.7,-5.5,0.772133099401233
C9orf16,ENST00000372994,148,313,252,0.736486486486487,0.680511182108626,0.650793650793651,0,-10.2,-8.8,0.800534575624933
RRAGC,ENST00000373001,177,1355,1200,0.824858757062147,0.396309963099631,0.454166666666667,1,-11.2,-6.5,0.652175190452409
GTSF1L,ENST00000373003,304,84,447,0.473684210526316,0.452380952380952,0.501118568232662,0,-4,-2.8,0.768733308795519
UTP11L,ENST00000373014,61,1196,762,0.590163934426229,0.423913043478261,0.426509186351706,0,-5.5,-2.4,0.660173226233519
FHL3,ENST00000373016,169,635,843,0.798816568047337,0.577952755905512,0.584816132858837,0,-6.8,-4.9,0.792573533501637
LCN2,ENST00000373017,237,14,597,0.60337552742616,0.571428571428571,0.52428810720268,1,-6,-1.3,0.755977518288329
SF3A3,ENST00000373019,956,1211,1506,0.5418410041841,0.464079273327828,0.464807436918991,8,-4.3,0,0.715592134714999
TSPAN6,ENST00000373020,112,1356,738,0.625,0.367994100294985,0.411924119241192,0,-6,-5.7,0.679172850164925
INPP5B,ENST00000373024,88,230,2742,0.693181818181818,0.456521739130435,0.491976659372721,0,-15.1,-5.1,0.721482994307001
PGC,ENST00000373025,63,141,1167,0.587301587301587,0.468085106382979,0.580119965724079,0,-4.6,-12.6,0.814073193216587
IFT52,ENST00000373030,130,313,1314,0.715384615384615,0.31629392971246,0.446727549467275,1,-6,-1.5,0.693863127274593
TNMD,ENST00000373031,217,168,954,0.470046082949309,0.392857142857143,0.419287211740042,3,-0.2,-3.8,0.697978348762912
PLA2G12B,ENST00000373032,93,447,588,0.591397849462366,0.420581655480984,0.539115646258503,0,-10.1,-8.2,0.747394463227293
MTF1,ENST00000373036,141,5569,2262,0.595744680851064,0.445861016340456,0.50972590627763,1,-0.5,-3.8,0.672722346549406
RPA4,ENST00000373040,403,371,786,0.516129032258065,0.353099730458221,0.482188295165394,5,-3.5,-1.5,0.700001332459665
C1orf122,ENST00000373042,259,381,333,0.733590733590734,0.543307086614173,0.738738738738739,0,-3.7,-3.3,0.715110846249401
