gene,Length,RNA.NSC.mean.tpm,RNA.siP.mean.tpm,log2FoldChange.rna,pvalue
DHX15,2994,34.28610537572033,37.369491876698966,0.10490995435022041,0.27051429925113485
AQP3,1849,92.26986305000828,97.20420184548009,0.047875200301550395,0.29700527456892417
TMCC3,5877,0.25277707263613497,0.2950821407433613,0.07265195070850355,0.07922491772429252
ALKBH4,2105,19.8528166624835,14.733614114242664,-0.3339542352706112,0.1341990287067211
MAG,2390,0.08456316178802299,0.21713212380544666,0.11668110277592728,0.0036791750895491665
MND1,968,9.074621066902754,3.8757717896757433,-0.6406004578721379,0.36303863578759843
OXA1L,1571,146.81937540655534,152.48211573096032,0.061752907160853604,4.7492191292282837e-4
SETD8,3140,23.837220377151965,18.052807313273366,-0.33189281177679997,0.21285068433289805
CENPH,1389,32.66925803822124,16.359636908939965,-0.7621363143117817,0.08277971940491229
FCHO1,3204,7.572451214589353,10.259797153243387,0.34326535608502257,0.4490698971231872
HNRNPF,2670,164.27380319912433,161.928096016267,-0.005898900200859409,0.8556099772654132
FEM1B,7122,9.04182481060725,8.783147104709284,-0.0196929820227921,0.004271094339720798
AMD1,3438,28.7983752750914,30.915449713630732,0.09839735476183371,0.0038366197019262735
FUT4,6059,3.406893785229497,4.5522192023958565,0.3534971640290899,0.8985208471423498
SH3PXD2A,11245,4.986744600193074,5.634083163230691,0.14249861070561143,0.1701536039807435
ARC,2948,0.27191295603841265,0.461853887307933,0.190852151381642,1.3615110888416087e-5
CWC15,1576,32.79298610395503,26.294190179276466,-0.21878457497926002,0.0037146420952759774
SLC4A11,3094,4.1813577517146,6.719795398985087,0.4768419748001931,0.11587551658309977
XDH,5688,1.55290359160093,3.2862469633314433,0.7553633627930516,0.007261556975596107
SPDYE6,1691,0.08512916013844533,0.09522619101515067,-0.010999595065486246,4.894923635644479e-4
TYSND1,3644,41.65253209818936,40.6899868798719,-0.012425651448893271,0.108347162907898
RPL32,620,3140.5869525990233,3331.38642760859,0.08681050074451262,0.10005291586183496
CORT,1130,0.8526111486194395,0.6479376090565123,-0.05423348423643206,0.004734329977553234
VSTM4,2170,0.3483632103126177,0.479189767079406,0.06760338953261466,0.6263752121943469
C12orf57,560,428.87367511655,436.714035488677,0.03546157990530599,0.17043314223365175
ADIRF,917,0.2203990803417397,0,-0.025676180372867372,0.032421910405568924
APITD1-CORT,1469,1.88291664183144,1.1251767404051514,-0.27552343188495676,0.5897416587829344
KDM4D,2737,0.31965617042735966,0.474301718935988,0.1310774612706009,0.3277215759612546
KDM4E,2339,0.12961048952974033,0.03476404852226,-0.044891541161955005,0.07433957570842957
SNCG,701,7.727720338582444,8.01711607415959,0.053186840699942936,0.01969596324424052
PSCA,1020,1.2241241381987764,0.6842205091560937,-0.12260996189628684,0.022760004262103697
TMEM213,4167,24.654417499553002,29.121821609729903,0.21818772287244045,0.11351311837264308
ANKS1B,3885,0.41727067761830033,0.6226427788910974,0.22270661386012905,0.3744517854711655
APITD1,896,12.337978223730367,8.379781793095933,-0.3312116205834298,0.09982846811158662
PRKRIP1,3430,14.385086742059267,10.585092305261393,-0.35868982076329736,0.013613339716608608
JRK,8932,7.190871558243139,7.476625453816381,0.05783806783092991,0.8453826017439148
USP31,10699,4.70588615059335,5.499307813185378,0.2046588344104024,0.6420711505751777
ATN1,4290,5.37525295948048,7.407090377789641,0.34999653167606165,0.5808169412404172
PTGIS,5579,0.5561200578424157,0.8068003820315847,0.2505967911856669,0.942257701701379
KIAA1549,12379,8.61780925743696,11.832077537924311,0.3645523900299602,0.20075603606654557
OR6J1,1044,0,0.07788612020456566,0.02199407929371799,0.24339186038163282
SRSF8,4028,19.468363908765436,20.017680772313934,0.052684991167800045,0.10945423788145071
ENDOD1,4687,6.091360265929818,5.03059713150002,-0.18592382396134105,0.042274837523034126
LAMA4,6438,0.11138884290894398,0.17941409912375902,0.14479660164301617,0.02934434458805067
CYP4Z1,1906,0,0.13571538455259802,0.06150368085986262,0.008010344165252951
MMRN2,4375,0.10791199600388167,0.2885258276234607,0.2363353941763388,0.026110226340295216
SOX17,2342,8.54960065154159,7.17356809138629,-0.1907689940554495,0.10301112935738262
AOC1,3135,0,0.031147060271334067,0.021994079293717998,0.7038402923566291
GALE,1566,122.94583080674367,153.096103383275,0.29440139874712173,0.003269418465381598
AMOTL1,8970,10.175760782206787,11.551688809464752,0.15539874204722684,0.0441306848069992
SH2B2,2113,5.0718960688351205,4.037097636323776,-0.20575463454228315,1.754952005224125e-5
NGEF,2286,7.881363277010774,10.65604728112172,0.28704877446342025,0.006488054146706049
RPAP1,4665,9.0808178246929,12.452551746346302,0.2967938289317312,0.9293751590070682
S100A1,594,1.96268849543649,5.6881097813292465,0.40896598308112425,0.0021948678403002
C2orf82,663,13.052947120641832,30.235699138636036,0.7557066188940664,0.5393409823764026
DDC,2041,13.4450115056503,10.01395146852427,-0.21964419749519956,0.8481973592053849
KCNJ13,2950,0.09290937680353605,0.09376446691350217,0.010268292328542596,0.17304431018591968
STAC,3227,2.2643600929683534,4.61249005718753,0.6849680335041901,0.7966282262696728
APC2,11656,1.0055951879656073,2.504276400931653,0.6263913745453307,0.694646145059418
MAGOH,756,33.015559605341004,49.74917550457797,0.45218014861378447,0.28999468008035034
THBS2,5280,0.0487703990506066,0.322629192236152,0.45459707417872564,0.11685644092560302
TNNI2,745,0.516625721071256,0.39320550584147335,-0.025547228805514976,0.36223815012372557
OR4F3,995,0.10156078224792732,0,-0.009786137914727575,0.35303639847165846
PPP1CA,1476,630.252576339262,725.2322267350156,0.19285928348532086,0.6059513673044574
CTBS,6600,2.6140933891125133,1.78840768484066,-0.384196345383505,0.9382475777693116
CELSR2,10534,4.610214187955513,4.78439416983377,0.05236255278102841,0.006671595004255378
PGAP2,931,53.46618423832683,48.9164173734143,-0.09139793542195467,0.08542162727603805
EEF1A2,1748,179.93486559406065,197.96611370218932,0.12331748005546543,0.45213238888205315
ARHGAP8,1584,2.3493105260964033,2.0824982360761335,-0.04085447836116862,0.17421391500091157
TRIM48,1445,0,0.17901281865553767,0.06150368085986262,0.001314103825651863
CDK19,6246,1.6365053250946933,1.2217644929621407,-0.18780146829778557,0.8759903346058615
ZNF345,3103,0.16597338510293466,0.350270810557922,0.17789444252073863,0.09862537387808637
MLST8,1588,133.30045906672902,111.07297144063267,-0.21885239143191113,0.2715140235453763
HCCS,1000,55.62247100121153,75.12930368194003,0.3738866219680951,0.4624731584466308
PGP,2727,56.326429520032235,33.327898728229705,-0.5982438124273621,0.10671683538994499
FOXK2,5265,42.06303259707867,40.7481774674484,-0.025607309177812777,0.003279774611961238
FAM153A,1641,0.2775990420071626,0.10905493201962134,-0.08242363449873563,0.14104073625873592
EN2,3395,1.6038470353631267,1.5504208574603797,5.436335803070689e-4,0.03788614774306748
LYPLA2,1810,74.63701607517089,76.68934212468797,0.04648826021371853,0.5479875165472619
XPR1,8474,9.334783185618557,12.55676187390887,0.34809645751685087,0.8969113127692209
QTRT1,1317,33.462513529668236,42.130879204018335,0.27454286435458886,0.8049422253475514
ANAPC5,2513,190.89462783646536,174.40044324375165,-0.10155000362501777,0.14391531483316924
ANKRD39,976,31.356874922203502,32.5658264841209,0.06583992067197901,0.4567314689022603
CYP26B1,4732,7.627365131581357,3.8691629788558264,-0.6576542520704212,3.5446869652448422e-6
VPS35,6790,10.869443131913968,13.457551131622196,0.2607788412761821,0.33667195399354927
MFSD2B,1528,0.215631159610117,0.32788882294334964,0.052141009312865964,0.04256198295139422
SHE,6243,0.49876217882393936,0.5060266628205207,0.017906411421456072,0.007364827264786978
MAP1LC3C,1182,1.1888041183214293,3.458398774257663,0.4560096914838568,0.47072519328547935
DLG1,5034,3.0989596525190763,4.35812841123555,0.3700494388811671,0.005948073452077549
BCL2,7461,0.5878271398252374,0.5645021045778177,-0.03251270925569815,0.02113400387902405
MAATS1,4433,0.019056626156882365,0,-0.009786137914727561,0.7988888193898401
MIS12,2505,8.985071968595298,7.434441467637737,-0.1688076169715188,1.3433071423887123e-6
ATP5O,932,135.361943308631,135.50055468385798,0.014530424173975496,0.4917357255619696
SEMA6D,3754,0.019173336413706867,0,-0.00978613791472759,0.06312943893896321
LCT,6279,0.03837119802579623,0.0953432322675698,0.1197804753594825,0.01511356797459609
SCRN3,3037,1.36119442535826,0.8586975120089314,-0.3039722834807461,0.13216021450328166
LAX1,3023,0.3631934823417277,0.26316604475350563,-0.089929653885767,0.354630000958611
IGIP,3458,0.16016258233227434,0.2944942647113768,0.10932567042896495,0.04924873203111607
SPATA32,1284,0,0.07604831304566366,0.021994079293717998,0.02281722818311537
SLC22A5,3237,21.561210451398335,46.7008130235944,0.7424947582333792,0.9807737472125722
RAB3C,8896,0.0113593725648255,0,-0.009786137914727575,0.2483646398662903
SOX10,2879,0.06444286283089527,0.20282249424505636,0.15935468039434958,0.7374882105059185
PPP2R3A,6795,0.666627181755733,0.487441380902486,-0.18859508776075484,0.41041796345522286
PSPN,471,0.88755004535996,0.894479282259841,0.0011053309967697087,0.9474552214103702
ALOX12B,2502,0.526224943395542,0.6013753374711536,0.046023584521303035,4.5003151508513133e-4
IFNW1,1932,0,0.133888987037915,0.06150368085986262,9.652608947119371e-5
DTWD2,2307,5.117894855132177,4.23338399324348,-0.1535322986488421,1.0553915542618751e-4
RPL22,2078,359.475798267081,394.6511142889933,0.13709565815060964,0.7782299933516631
SLC22A4,2201,4.030650619300663,6.547395166040016,0.4882076834638735,0.9663169946117124
CMC2,671,123.217941657175,113.86318865394401,-0.08308581952524648,0.006951905463036677
NPIPB5,3569,0.2416356457280133,0.258871558807043,0.01350956205751435,0.36268004602297416
ZNF236,8124,4.251649478873753,4.17755993530359,-0.0027346188046858634,0.254522956591293
GAPT,2119,0,0.11436554907984232,0.06002178822231579,0.8188201683546714
SMCO4,472,16.49701325883473,13.63173329058686,-0.15684727677718424,0.24902158846499697
RASGEF1A,3235,5.505137164220024,4.914560373199417,-0.10664412421486069,0.9312566723202756
SH2D1B,2523,0.20908312835149034,0.15987637237685529,-0.05092534203936462,0.08195256324661129
MED28,10868,5.46466846015342,7.41939904022919,0.37123234209151657,0.23804937895383316
FAT3,19030,0.5814484782276407,0.9752688602305307,0.5056847069086685,1.2830819747183093e-4
ARFGEF2,8852,8.638045224300951,7.450431947895783,-0.16684297572537674,3.22019521727382e-4
DYNLRB1,675,182.94604005624535,261.90921552010167,0.471872702418642,0.0030749494371400178
ACPT,1347,0.13773645292512768,0,-0.03363700252320368,0.750535661316322
SKOR1,3332,0.021601652129968663,0.13134233685517724,0.13867030304471945,0.006239505723986365
SLC15A1,3106,0.681179593653373,0.6829468461682153,-0.0034568211556381414,0.1722865179296849
TBL1Y,2312,1.3442864522452667,1.0681508215154085,-0.10835389750729749,0.020167130158751764
HEXIM2,1246,25.733218728103967,21.170994347155567,-0.20660386518664917,0.029731158510870034
BTF3,897,854.4253036604773,940.6192580485954,0.13510654916399123,0.4651368999275908
TRIM49C,2163,0.039055951804650664,0.135431392441931,0.05753313303917803,0.35602465132397954
SEC24C,4433,74.80043699113354,77.3287095425444,0.054753053513865106,0.010756978760084282
METTL24,1119,1.9770039815800207,3.4700167931439165,0.21991815834271017,3.0487635217666995e-5
C1orf226,1049,1.3249898497941759,1.37393673908183,0.0014456514463648997,0.2605590731707493
EAPP,1321,26.046206445037836,23.95456849721617,-0.08447745379484235,0.1446066264119288
DAB2,4534,3.4653592068159536,4.008210620100187,0.15433381207123892,0.42831398753672434
FBXL19,3796,33.7730249574958,27.191034639259765,-0.254011960719764,0.15712415241531555
ZNF331,1985,4.6309918094888864,4.770922574609464,0.04560975128451774,0.9965901711933445
TVP23B,2064,17.152925979167367,16.376234875276435,-0.03545066743990475,0.9999037941096091
NOL11,2947,13.582335854077632,15.576492230756001,0.17723334123297382,0.9925013455316392
ZNF878,1734,0,0.04689337341036134,0.02199407929371799,0.8447921633003778
ZFPM2,4700,0.021500633688656966,0.0931133332769045,0.13273174748368263,0.391440442596006
CCDC187,3158,0.058749525677690706,0,-0.03363700252320368,0.5793388923483308
RDH12,1833,0.7711915717324113,0.5768804889296927,-0.0630390692395961,0.938807061387326
DPP6,3710,0,0.052639371401958006,0.03788425404402373,1.852056650589849e-6
EIF4E2,1604,103.50799792029481,126.145934287598,0.26445889553101676,0.25886397524094495
SRI,2010,86.10440289177853,116.879769365475,0.38360661722217576,0.2893645948731964
NANOS3,769,0.423160957291852,0.9267088606186866,0.09879811379141769,0.9500155448443037
SOWAHA,3211,0.4428594936515384,0.21226159915358134,-0.17819610283721385,0.31070983787733086
MLX,2586,43.934907123826065,46.00618352134607,0.07060003120531708,0.5224703620935508
FRRS1,2678,3.6875158193261264,3.668582462308347,0.023905808873004534,0.16428812308235757
PDS5A,7176,7.429464440442346,7.914233158110673,0.09367458664858819,0.021218421608639258
COL26A1,3033,0.7097550119039663,0.8807272664118421,0.09986822751276728,0.26736624836119083
COLGALT2,5177,0.04653906749159257,0.10963744185328404,0.1026229611272003,2.880401577232088e-5
CT45A2,1008,0.18405853381959034,0,-0.03363700252320368,0.046725582216628876
AMPH,3418,0.024715630120965365,0,-0.009786137914727561,0.05234628659777401
PLEKHA1,3221,10.486562042457853,13.531649022361433,0.3043880629524314,4.649152727119303e-5
BANK1,3372,0.24142963026620526,0.4530606321244686,0.21232169005520402,0.15894215934237574
PRRC2A,6893,17.132826010673366,21.649371360837566,0.30370150411305813,0.005954313633307449
HDAC3,1959,96.64580843920487,89.06554704560382,-0.09068693054403934,6.197460327935873e-4
SENP6,4644,4.867136385250603,6.527038840973247,0.3480504988375044,0.992745611836817
DAG1,5582,54.576973441026404,58.48548180815687,0.09985484555264158,0.19527565322278415
GSDMA,2164,0.8976126261449674,0.794576500310621,-0.04947588369368135,0.5401096769305236
MAGOHB,2623,12.784352838869234,12.979622012034499,0.03601581990921862,0.7137185174819953
H1F0,2344,47.90480603769143,74.3223045367818,0.33399186299766814,0.37827004217933025
STX8,1246,28.286062356168134,29.08658148785733,0.044964379444470015,0.12388057774175786
THAP4,2367,45.73187647126563,32.0326264882796,-0.34144412529208745,0.7601313024150124
MDP1,730,68.49381135702254,56.2783691352939,-0.14570389296855332,0.48012322231550497
ZFP62,3415,1.2077532530594437,1.2532731617138,0.03983466576380823,1.3767080010311533e-4
NEDD8-MDP1,595,238.7395394957613,256.9463918518347,0.10920406929568603,0.9413783173003412
KLHL7,5620,3.940169615544807,4.341803142919223,0.12474691946326673,0.5295122221918972
SMCP,775,0,0.125994882516945,0.021994079293717998,0.014113899359462773
ZFP82,2623,0.11929449382425868,0.2970713034055594,0.1705198507956024,0.5128788582538408
NOL8,4281,0.7072801451157079,0.7504246452953707,0.05832447666762816,0.16634722876643007
NOTCH2NL,5042,1.5049369289228267,2.3585683805925197,0.41650978625246143,0.9613825182450272
RTP2,1346,0.075076506936618,0.19217943756110833,0.048072537166495,0.5984781673333127
GSDMD,2496,28.119186368608933,25.88881016788893,-0.07141460409139794,0.8569779413898434
CRISPLD1,4287,0.630075270800449,0.2724990517039417,-0.35613738173651055,0.2649130077295832
SERPINB7,1976,2.5937888641014766,5.0758475754209735,0.4678076893450052,0.8630408518740759
NEK4,6057,6.281744910282536,5.228031418526654,-0.18134615450880376,0.002070523815775746
FOXB1,2957,0.7066007240490997,0.371888494036357,-0.22503565650372648,3.431066113095684e-5
IL21R,3009,0.1959929928337979,0.2908824635436697,0.08511214294825489,0.4746619513279929
FAM101A,2148,0,0.12116957771776767,0.08233904726671075,0.803957610295256
DNAH10OS,5040,2.22827457341646,3.3514304128154535,0.41884828151260917,0.9725441163704874
SLC12A6,7286,3.4367497125496533,2.967889416989557,-0.1619256588960492,0.005849449621447532
COL4A4,9895,1.9379504013874664,1.9789067648763565,0.028980406838024327,0.0742254765249191
GOLIM4,4373,4.072669715949303,2.5558596192302865,-0.3970132097464797,5.163456433119464e-4
BTBD1,3297,17.9105967837068,16.500553088777732,-0.08878126394341576,0.8563076117353609
CCR1,2731,0.0679351893409548,0.03575468105112867,-0.020203050473827436,0.07541092610960251
HEXB,1901,74.19609487323123,73.63285162007713,0.00636877908477286,0.3735250680342691
ESPN,3531,0.10508694539232366,0,-0.0915196274062505,0.20831674762504937
RIMKLA,8909,3.0060547622685263,2.3008309545929033,-0.28320739293600167,0.8693156535469
KCTD11,2783,16.088427406682566,14.012800979544465,-0.1489919595285694,0.0012913508517456234
UBN2,14444,1.4734275692854266,1.6404630506293703,0.12436871497659278,0.40208517700030666
C10orf128,614,0.13758635790465734,0,-0.009786137914727561,0.3874248713293933
NAGPA,2202,21.128537191391935,22.619990139170834,0.08613274189791366,0.2525322993206145
PUF60,2412,150.92552472787,210.35820991370534,0.43404999155724977,0.6328920092486853
H2AFJ,644,333.28253631519834,339.3641486910837,0.0399111519240317,0.3097332760383222
CSNK2A2,1701,26.1319789441286,24.37479563302557,-0.061955456210204214,0.11380464504232687
PMVK,1280,56.03084973941927,54.350449953306764,-0.017401748431833425,0.10923677902460432
H3F3C,1057,222.4793356485383,302.16066303285965,0.36278501012699793,0.056460533958842526
TESC,1041,605.4035733574843,503.262778734478,-0.18535860015456668,0.18388648628985443
ADRM1,1530,252.95163570386066,240.34109057034968,-0.04831966813292909,0.2070106105917463
