Gene,FEcap,uATG,utr,gc
YNL040W,NA,FALSE,NA,NA
YNL041C,-4.3,TRUE,72,0.388888888888889
YNL042W,NA,FALSE,NA,NA
YNL044W,-7.4,TRUE,72,0.388888888888889
YNL045W,NA,FALSE,NA,NA
YNL046W,NA,FALSE,NA,NA
YNL047C,-11,TRUE,30,0.4
YNL048W,-10.6,TRUE,19,0.263157894736842
YNL049C,NA,FALSE,NA,NA
YNL050C,NA,FALSE,NA,NA
YNL051W,NA,FALSE,NA,NA
YNL052W,-6.3,TRUE,35,0.4
YNL053W,-4.3,TRUE,1,1
YNL054W,-6.3,TRUE,1118,0.401610017889088
YNL055C,-1.2,TRUE,40,0.4
YNL056W,-5.2,TRUE,44,0.363636363636364
YNL059C,-12.3,TRUE,35,0.4
YNL061W,NA,FALSE,NA,NA
YNL062C,-7.2,TRUE,44,0.363636363636364
YNL063W,NA,FALSE,NA,NA
YNL064C,-2.42,TRUE,194,0.381443298969072
YNL065W,NA,FALSE,NA,NA
YNL066W,-1.6,TRUE,554,0.411552346570397
YNL068C,NA,FALSE,NA,NA
YNL069C,-7.4,TRUE,16,0.3125
YNL070W,-3.7,TRUE,54,0.407407407407407
YNL071W,NA,FALSE,NA,NA
YNL072W,-7.5,TRUE,27,0.37037037037037
YNL073W,NA,FALSE,NA,NA
YNL074C,-10,TRUE,47,0.382978723404255
YNL075W,-6.3,TRUE,78,0.371794871794872
YNL076W,-10.5,TRUE,236,0.377118644067797
YNL077W,NA,FALSE,NA,NA
YNL078W,-12.6,TRUE,10,0.5
YNL079C,-2.4,TRUE,41,0.390243902439024
YNL080C,-9.5,TRUE,173,0.38728323699422
YNL081C,-8.2,TRUE,35,0.4
YNL082W,NA,FALSE,NA,NA
YNL083W,-14.4,TRUE,11,0.454545454545455
YNL084C,-12.2,TRUE,55,0.4
YNL085W,NA,FALSE,NA,NA
YNL086W,NA,FALSE,NA,NA
YNL087W,-11.4,TRUE,146,0.363013698630137
YNL088W,NA,FALSE,NA,NA
YNL090W,-12.1,TRUE,146,0.363013698630137
YNL091W,NA,FALSE,NA,NA
YNL092W,NA,FALSE,NA,NA
YNL094W,-7.7,TRUE,274,0.372262773722628
YNL095C,NA,FALSE,NA,NA
YNL097C,-6.3,TRUE,78,0.371794871794872
YNL099C,NA,FALSE,NA,NA
YNL100W,-5.7,TRUE,51,0.411764705882353
YNL101W,NA,FALSE,NA,NA
YNL102W,NA,FALSE,NA,NA
YNL103W,NA,FALSE,NA,NA
YNL104C,NA,FALSE,NA,NA
YNL106C,NA,FALSE,NA,NA
YNL107W,NA,FALSE,NA,NA
YNL108C,NA,FALSE,NA,NA
YNL110C,-1.2,TRUE,39,0.41025641025641
YNL111C,-1.2,TRUE,32,0.40625
YNL112W,-5.9,TRUE,31,0.419354838709677
YNL113W,-6.4,TRUE,49,0.408163265306122
YNL115C,NA,FALSE,NA,NA
YNL116W,NA,FALSE,NA,NA
YNL118C,-10.3,TRUE,64,0.40625
YNL119W,NA,FALSE,NA,NA
YNL121C,-11.3,TRUE,49,0.408163265306122
YNL122C,NA,FALSE,NA,NA
YNL123W,-7.7,TRUE,22,0.363636363636364
YNL124W,NA,FALSE,NA,NA
YNL125C,NA,FALSE,NA,NA
YNL126W,NA,FALSE,NA,NA
YNL127W,NA,FALSE,NA,NA
YNL129W,NA,FALSE,NA,NA
YNL130C,-10.1,TRUE,43,0.372093023255814
YNL131W,-2.2,TRUE,48,0.395833333333333
YNL132W,NA,FALSE,NA,NA
YNL133C,NA,FALSE,NA,NA
YNL134C,NA,FALSE,NA,NA
YNL135C,-4.9,TRUE,18,0.277777777777778
YNL136W,-7.6,TRUE,10,0.5
YNL137C,NA,FALSE,NA,NA
YNL138W,-12.1,TRUE,32,0.40625
YNL138WA,NA,FALSE,NA,NA
YNL139C,-9.3,TRUE,97,0.360824742268041
YNL141W,NA,FALSE,NA,NA
YNL142W,NA,FALSE,NA,NA
YNL144C,NA,FALSE,NA,NA
YNL145W,NA,FALSE,NA,NA
YNL147W,NA,FALSE,NA,NA
YNL148C,-11.9,TRUE,12,0.416666666666667
YNL149C,-8.7,TRUE,34,0.382352941176471
YNL151C,NA,FALSE,NA,NA
YNL152W,-13.7,TRUE,22,0.363636363636364
YNL153C,-9,TRUE,23,0.347826086956522
YNL154C,NA,FALSE,NA,NA
YNL155W,NA,FALSE,NA,NA
YNL156C,NA,FALSE,NA,NA
YNL158W,-7.8,TRUE,5,0.6
YNL159C,-13.2,TRUE,22,0.363636363636364
YNL160W,-1.3,TRUE,56,0.392857142857143
YNL161W,NA,FALSE,NA,NA
YNL162WA,NA,FALSE,NA,NA
YNL163C,NA,FALSE,NA,NA
YNL164C,NA,FALSE,NA,NA
YNL165W,NA,FALSE,NA,NA
YNL166C,-8.2,TRUE,11,0.454545454545455
YNL167C,-8.8,TRUE,345,0.408695652173913
YNL168C,-5.6,TRUE,57,0.385964912280702
YNL169C,-13,TRUE,108,0.324074074074074
YNL172W,NA,FALSE,NA,NA
YNL173C,NA,FALSE,NA,NA
YNL175C,-9.8,TRUE,24,0.333333333333333
YNL176C,-2.5,TRUE,190,0.38947368421052603
YNL177C,-4.6,TRUE,50,0.42
YNL178W,-6.7,TRUE,19,0.263157894736842
YNL180C,NA,FALSE,NA,NA
YNL181W,-6.3,TRUE,70,0.385714285714286
YNL182C,-6.6,TRUE,14,0.357142857142857
YNL183C,NA,FALSE,NA,NA
YNL185C,-8.9,TRUE,80,0.375
YNL186W,NA,FALSE,NA,NA
YNL188W,NA,FALSE,NA,NA
YNL189W,-5.8,TRUE,193,0.383419689119171
YNL191W,-4.1,TRUE,63,0.412698412698413
YNL192W,-11.7,TRUE,162,0.376543209876543
YNL193W,NA,FALSE,NA,NA
YNL197C,NA,FALSE,NA,NA
YNL199C,-9.1,TRUE,120,0.358333333333333
YNL200C,-5,TRUE,101,0.346534653465347
YNL201C,NA,FALSE,NA,NA
YNL202W,-12.3,TRUE,19,0.263157894736842
YNL206C,-9.8,TRUE,8,0.625
YNL207W,-5.4,TRUE,109,0.330275229357798
YNL208W,-5.8,TRUE,12,0.416666666666667
YNL211C,-10.3,TRUE,66,0.393939393939394
YNL212W,NA,FALSE,NA,NA
YNL213C,-10.2,TRUE,103,0.339805825242718
YNL214W,NA,FALSE,NA,NA
YNL215W,NA,FALSE,NA,NA
YNL216W,NA,FALSE,NA,NA
YNL217W,-10,TRUE,28,0.392857142857143
YNL218W,-7.8,TRUE,10,0.5
YNL219C,-4.5,TRUE,73,0.383561643835616
YNL220W,-12.4,TRUE,92,0.358695652173913
YNL221C,-9.5,TRUE,83,0.36144578313253
YNL222W,-7.8,TRUE,38,0.394736842105263
YNL223W,-9.6,TRUE,5,0.6
YNL224C,-11.4,TRUE,93,0.354838709677419
YNL225C,NA,FALSE,NA,NA
YNL227C,NA,FALSE,NA,NA
YNL229C,NA,FALSE,NA,NA
YNL230C,NA,FALSE,NA,NA
YNL231C,NA,FALSE,NA,NA
YNL232W,NA,FALSE,NA,NA
YNL233W,NA,FALSE,NA,NA
YNL234W,-13,TRUE,63,0.412698412698413
YNL236W,-17.7,TRUE,34,0.382352941176471
YNL237W,NA,FALSE,NA,NA
YNL238W,NA,FALSE,NA,NA
YNL239W,-11.8,TRUE,151,0.357615894039735
YNL240C,-9.8,TRUE,13,0.384615384615385
YNL241C,-4.9,TRUE,60,0.4
YNL242W,NA,FALSE,NA,NA
YNL243W,NA,FALSE,NA,NA
YNL244C,-5.5,TRUE,34,0.382352941176471
YNL245C,-11.6,TRUE,20,0.3
YNL246W,-10.6,TRUE,5,0.6
YNL247W,NA,FALSE,NA,NA
YNL248C,NA,FALSE,NA,NA
YNL249C,-11.9,TRUE,23,0.347826086956522
YNL250W,NA,FALSE,NA,NA
YNL251C,-4.3,TRUE,273,0.36996336996337
YNL252C,-9.9,TRUE,21,0.333333333333333
YNL253W,-9.2,TRUE,33,0.393939393939394
YNL254C,NA,FALSE,NA,NA
YNL255C,NA,FALSE,NA,NA
YNL256W,NA,FALSE,NA,NA
YNL257C,-9.5,TRUE,57,0.385964912280702
YNL258C,-8.7,TRUE,9,0.555555555555556
YNL259C,-8.5,TRUE,30,0.4
YNL260C,NA,FALSE,NA,NA
YNL261W,NA,FALSE,NA,NA
YNL262W,-8.6,TRUE,14,0.357142857142857
YNL263C,NA,FALSE,NA,NA
YNL264C,NA,FALSE,NA,NA
YNL265C,-5.8,TRUE,22,0.363636363636364
YNL267W,-8.9,TRUE,100,0.35
YNL268W,NA,FALSE,NA,NA
YNL271C,NA,FALSE,NA,NA
YNL272C,-8.6,TRUE,97,0.360824742268041
YNL273W,-11.9,TRUE,50,0.42
YNL274C,NA,FALSE,NA,NA
YNL275W,-14.1,TRUE,18,0.277777777777778
YNL277W,-4.6,TRUE,111,0.333333333333333
YNL278W,NA,FALSE,NA,NA
YNL279W,NA,FALSE,NA,NA
YNL280C,-6.7,TRUE,62,0.403225806451613
YNL281W,NA,FALSE,NA,NA
YNL282W,-6.5,TRUE,25,0.36
YNL283C,-7.4,TRUE,352,0.409090909090909
YNL284C,NA,FALSE,NA,NA
YNL286W,-7.4,TRUE,84,0.369047619047619
YNL287W,-7.9,TRUE,190,0.38947368421052603
YNL288W,-12.4,TRUE,142,0.359154929577465
YNL289W,-3.3,TRUE,82,0.365853658536585
YNL290W,-9.4,TRUE,9,0.555555555555556
YNL291C,NA,FALSE,NA,NA
YNL292W,-11.1,TRUE,10,0.5
YNL293W,-8.8,TRUE,65,0.4
YNL294C,NA,FALSE,NA,NA
YNL295W,NA,FALSE,NA,NA
YNL297C,-8.3,TRUE,48,0.395833333333333
YNL298W,-3.1,TRUE,143,0.356643356643357
YNL299W,NA,FALSE,NA,NA
YNL300W,-2,TRUE,93,0.354838709677419
YNL304W,NA,FALSE,NA,NA
YNL305C,-5.5,TRUE,32,0.40625
YNL306W,NA,FALSE,NA,NA
YNL307C,-11.2,TRUE,145,0.36551724137931
YNL308C,-2.7,TRUE,38,0.394736842105263
YNL309W,-9.2,TRUE,66,0.393939393939394
YNL310C,-8.1,TRUE,33,0.393939393939394
YNL311C,NA,FALSE,NA,NA
YNL312W,-12.8,TRUE,40,0.4
YNL313C,-10.6,TRUE,32,0.40625
YNL314W,NA,FALSE,NA,NA
YNL315C,-10.5,TRUE,22,0.363636363636364
YNL316C,NA,FALSE,NA,NA
YNL317W,-4.5,TRUE,1,1
YNL320W,-7.9,TRUE,90,0.366666666666667
YNL321W,-14.6,TRUE,31,0.419354838709677
YNL322C,-5.4,TRUE,19,0.263157894736842
YNL323W,-11.1,TRUE,45,0.377777777777778
YNL325C,-16.6,TRUE,10,0.5
YNL326C,-14.2,TRUE,33,0.393939393939394
YNL327W,NA,FALSE,NA,NA
YNL328C,NA,FALSE,NA,NA
YNL329C,NA,FALSE,NA,NA
YNL330C,-12.2,TRUE,27,0.37037037037037
YNR001C,-9.5,TRUE,152,0.361842105263158
YNR003C,-6.5,TRUE,30,0.4
YNR004W,NA,FALSE,NA,NA
YNR006W,-5.6,TRUE,22,0.363636363636364
YNR007C,NA,FALSE,NA,NA
YNR008W,-9.7,TRUE,32,0.40625
YNR009W,-14.9,TRUE,55,0.4
YNR010W,-4.4,TRUE,25,0.36
YNR011C,-8.4,TRUE,19,0.263157894736842
YNR012W,-3.4,TRUE,93,0.354838709677419
YNR013C,NA,FALSE,NA,NA
YNR014W,-10,TRUE,13,0.384615384615385
YNR015W,NA,FALSE,NA,NA
YNR016C,-6.9,TRUE,596,0.414429530201342
YNR017W,-6.9,TRUE,253,0.371541501976285
YNR018W,-5.5,TRUE,51,0.411764705882353
YNR019W,-3.6,TRUE,43,0.372093023255814
YNR020C,NA,FALSE,NA,NA
YNR021W,-6.8,TRUE,28,0.392857142857143
YNR022C,-12.1,TRUE,26,0.384615384615385
YNR023W,-7,TRUE,41,0.390243902439024
YNR024W,-10,TRUE,17,0.294117647058824
YNR026C,-9.1,TRUE,29,0.379310344827586
YNR027W,-14.5,TRUE,16,0.3125
YNR028W,NA,FALSE,NA,NA
YNR029C,NA,FALSE,NA,NA
YNR030W,NA,FALSE,NA,NA
YNR031C,NA,FALSE,NA,NA
YNR032CA,NA,FALSE,NA,NA
YNR032W,NA,FALSE,NA,NA
YNR033W,-9.5,TRUE,7,0.714285714285714
YNR034W,-5.9,TRUE,113,0.345132743362832
YNR034WA,NA,FALSE,NA,NA
YNR035C,-2.7,TRUE,9,0.555555555555556
YNR036C,-17.1,TRUE,16,0.3125
YNR037C,NA,FALSE,NA,NA
YNR038W,-8.4,TRUE,5,0.6
YNR039C,NA,FALSE,NA,NA
YNR040W,NA,FALSE,NA,NA
YNR041C,-10.7,TRUE,47,0.382978723404255
YNR043W,-4.5,TRUE,14,0.357142857142857
YNR044W,NA,FALSE,NA,NA
YNR045W,NA,FALSE,NA,NA
YNR046W,NA,FALSE,NA,NA
YNR047W,-12,TRUE,60,0.4
YNR048W,-6.5,TRUE,28,0.392857142857143
YNR049C,-3.5,TRUE,31,0.419354838709677
YNR050C,-8.9,TRUE,40,0.4
YNR051C,NA,FALSE,NA,NA
YNR052C,-3.7,TRUE,58,0.396551724137931
YNR053C,-7,TRUE,55,0.4
YNR054C,NA,FALSE,NA,NA
YNR055C,-3.8,TRUE,458,0.423580786026201
YNR057C,NA,FALSE,NA,NA
YNR059W,NA,FALSE,NA,NA
YNR060W,NA,FALSE,NA,NA
YNR061C,-7.6,TRUE,69,0.376811594202899
YNR063W,-11.2,TRUE,17,0.294117647058824
YNR066C,NA,FALSE,NA,NA
YNR067C,NA,FALSE,NA,NA
YNR074C,NA,FALSE,NA,NA
YNR075W,NA,FALSE,NA,NA
YOL001W,NA,FALSE,NA,NA
YOL002C,-10.8,TRUE,8,0.625
YOL003C,-12.9,TRUE,16,0.3125
YOL004W,NA,FALSE,NA,NA
YOL005C,-8.4,TRUE,38,0.394736842105263
YOL006C,-8.97,TRUE,39,0.41025641025641
YOL007C,NA,FALSE,NA,NA
YOL008W,NA,FALSE,NA,NA
YOL009C,NA,FALSE,NA,NA
YOL010W,-9,TRUE,56,0.392857142857143
YOL011W,-5.1,TRUE,51,0.411764705882353
YOL012C,-9,TRUE,85,0.376470588235294
YOL013C,NA,FALSE,NA,NA
YOL016C,-7.8,TRUE,26,0.384615384615385
YOL017W,NA,FALSE,NA,NA
YOL018C,NA,FALSE,NA,NA
YOL019W,NA,FALSE,NA,NA
YOL020W,NA,FALSE,NA,NA
YOL021C,-11.6,TRUE,9,0.555555555555556
YOL022C,NA,FALSE,NA,NA
YOL023W,-11.2,TRUE,9,0.555555555555556
YOL025W,NA,FALSE,NA,NA
YOL026C,-12.4,TRUE,12,0.416666666666667
YOL027C,-12.8,TRUE,4,0.75
YOL028C,-9,TRUE,218,0.380733944954128
YOL030W,-10.4,TRUE,63,0.412698412698413
YOL031C,-12.4,TRUE,76,0.381578947368421
YOL032W,NA,FALSE,NA,NA
YOL033W,NA,FALSE,NA,NA
YOL034W,NA,FALSE,NA,NA
YOL036W,-8.7,TRUE,249,0.365461847389558
YOL038W,-6.7,TRUE,35,0.4
YOL039W,-7.5,TRUE,22,0.363636363636364
YOL040C,-4.1,TRUE,53,0.415094339622642
YOL041C,-3.2,TRUE,73,0.383561643835616
YOL042W,-8.5,TRUE,51,0.411764705882353
YOL043C,-11.7,TRUE,84,0.369047619047619
YOL044W,NA,FALSE,NA,NA
YOL045W,NA,FALSE,NA,NA
YOL048C,-9.6,TRUE,49,0.408163265306122
YOL049W,NA,FALSE,NA,NA
YOL052C,-3.6,TRUE,15,0.333333333333333
YOL052CA,NA,FALSE,NA,NA
YOL053W,NA,FALSE,NA,NA
YOL054W,NA,FALSE,NA,NA
YOL055C,-9,TRUE,120,0.358333333333333
YOL056W,NA,FALSE,NA,NA
YOL057W,-10.7,TRUE,24,0.333333333333333
YOL058W,NA,FALSE,NA,NA
YOL059W,NA,FALSE,NA,NA
YOL060C,NA,FALSE,NA,NA
YOL061W,-13.7,TRUE,58,0.396551724137931
YOL062C,-11.9,TRUE,21,0.333333333333333
YOL063C,NA,FALSE,NA,NA
YOL064C,-3.9,TRUE,33,0.393939393939394
YOL065C,-6.3,TRUE,28,0.392857142857143
YOL066C,NA,FALSE,NA,NA
YOL067C,-3.9,TRUE,51,0.411764705882353
YOL069W,NA,FALSE,NA,NA
YOL070C,NA,FALSE,NA,NA
YOL071W,NA,FALSE,NA,NA
YOL072W,-10.4,TRUE,23,0.347826086956522
YOL073C,NA,FALSE,NA,NA
YOL075C,NA,FALSE,NA,NA
YOL076W,-6.3,TRUE,23,0.347826086956522
YOL077C,NA,FALSE,NA,NA
YOL077WA,NA,FALSE,NA,NA
YOL078W,NA,FALSE,NA,NA
YOL080C,NA,FALSE,NA,NA
YOL081W,NA,FALSE,NA,NA
YOL082W,NA,FALSE,NA,NA
YOL083W,NA,FALSE,NA,NA
YOL086C,-1.7,TRUE,39,0.41025641025641
YOL086WA,NA,FALSE,NA,NA
YOL087C,NA,FALSE,NA,NA
YOL088C,-10.6,TRUE,34,0.382352941176471
YOL089C,NA,FALSE,NA,NA
YOL090W,-3.5,TRUE,58,0.396551724137931
YOL092W,-4.9,TRUE,26,0.384615384615385
YOL093W,-6.7,TRUE,27,0.37037037037037
YOL094C,-8.7,TRUE,58,0.396551724137931
YOL095C,-13.5,TRUE,34,0.382352941176471
YOL096C,NA,FALSE,NA,NA
YOL097C,-6.8,TRUE,26,0.384615384615385
YOL098C,-9.5,TRUE,65,0.4
YOL100W,NA,FALSE,NA,NA
YOL101C,NA,FALSE,NA,NA
YOL102C,-12.7,TRUE,20,0.3
YOL103W,NA,FALSE,NA,NA
YOL105C,NA,FALSE,NA,NA
YOL107W,NA,FALSE,NA,NA
YOL108C,-5.5,TRUE,5,0.6
YOL109W,NA,FALSE,NA,NA
YOL110W,-12.8,TRUE,37,0.405405405405405
YOL111C,-5.2,TRUE,79,0.367088607594937
YOL112W,-7.7,TRUE,112,0.339285714285714
YOL113W,-7,TRUE,36,0.416666666666667
YOL114C,NA,FALSE,NA,NA
YOL115W,-10.3,TRUE,63,0.412698412698413
YOL116W,NA,FALSE,NA,NA
YOL117W,NA,FALSE,NA,NA
YOL119C,NA,FALSE,NA,NA
YOL122C,NA,FALSE,NA,NA
YOL123W,NA,FALSE,NA,NA
YOL124C,-8.9,TRUE,47,0.382978723404255
YOL125W,NA,FALSE,NA,NA
YOL126C,NA,FALSE,NA,NA
YOL127W,-3.9,TRUE,22,0.363636363636364
YOL128C,NA,FALSE,NA,NA
YOL129W,NA,FALSE,NA,NA
YOL130W,-6.8,TRUE,253,0.371541501976285
YOL133W,-6.5,TRUE,35,0.4
YOL135C,-8,TRUE,11,0.454545454545455
YOL136C,NA,FALSE,NA,NA
YOL137W,-7.3,TRUE,57,0.385964912280702
YOL138C,NA,FALSE,NA,NA
YOL139C,NA,FALSE,NA,NA
YOL140W,NA,FALSE,NA,NA
YOL141W,-2.5,TRUE,17,0.294117647058824
YOL142W,-7,TRUE,8,0.625
YOL143C,NA,FALSE,NA,NA
YOL144W,-8.7,TRUE,12,0.416666666666667
YOL145C,-6.7,TRUE,52,0.423076923076923
YOL146W,NA,FALSE,NA,NA
YOL147C,-8,TRUE,23,0.347826086956522
YOL148C,NA,FALSE,NA,NA
YOL149W,-16.5,TRUE,20,0.3
YOL151W,-10.2,TRUE,28,0.392857142857143
YOL152W,NA,FALSE,NA,NA
YOL158C,-7.7,TRUE,23,0.347826086956522
YOL159C,NA,FALSE,NA,NA
YOL159CA,NA,FALSE,NA,NA
YOL164W,NA,FALSE,NA,NA
YOR001W,NA,FALSE,NA,NA
YOR002W,NA,FALSE,NA,NA
YOR003W,NA,FALSE,NA,NA
YOR004W,-7.6,TRUE,50,0.42
YOR005C,NA,FALSE,NA,NA
YOR006C,-6.9,TRUE,41,0.390243902439024
YOR007C,-7.5,TRUE,57,0.385964912280702
YOR008C,NA,FALSE,NA,NA
YOR011W,-3.3,TRUE,974,0.410677618069815
YOR012W,NA,FALSE,NA,NA
YOR014W,-6.6,TRUE,252,0.369047619047619
YOR016C,NA,FALSE,NA,NA
YOR017W,-6.5,TRUE,63,0.412698412698413
YOR018W,NA,FALSE,NA,NA
YOR020C,-5.6,TRUE,39,0.41025641025641
YOR020WA,-16.6,TRUE,184,0.385869565217391
YOR021C,NA,FALSE,NA,NA
YOR022C,NA,FALSE,NA,NA
YOR023C,-8.7,TRUE,102,0.343137254901961
YOR025W,NA,FALSE,NA,NA
YOR026W,NA,FALSE,NA,NA
YOR027W,-5.1,TRUE,36,0.416666666666667
YOR028C,NA,FALSE,NA,NA
YOR030W,NA,FALSE,NA,NA
YOR033C,-5.77,TRUE,72,0.388888888888889
YOR034C,NA,FALSE,NA,NA
YOR035C,NA,FALSE,NA,NA
YOR036W,NA,FALSE,NA,NA
YOR037W,NA,FALSE,NA,NA
YOR038C,NA,FALSE,NA,NA
YOR039W,NA,FALSE,NA,NA
YOR040W,NA,FALSE,NA,NA
YOR042W,-5.6,TRUE,58,0.396551724137931
YOR043W,-10.3,TRUE,405,0.422222222222222
YOR044W,-7.8,TRUE,247,0.368421052631579
YOR045W,-3.7,TRUE,58,0.396551724137931
YOR046C,-4.4,TRUE,43,0.372093023255814
YOR047C,NA,FALSE,NA,NA
YOR048C,NA,FALSE,NA,NA
YOR049C,NA,FALSE,NA,NA
YOR051C,-5.7,TRUE,21,0.333333333333333
YOR052C,-8.9,TRUE,126,0.357142857142857
YOR054C,-10.7,TRUE,142,0.359154929577465
YOR056C,NA,FALSE,NA,NA
YOR057W,NA,FALSE,NA,NA
YOR058C,NA,FALSE,NA,NA
YOR060C,NA,FALSE,NA,NA
YOR061W,NA,FALSE,NA,NA
YOR062C,NA,FALSE,NA,NA
YOR063W,-2.9,TRUE,23,0.347826086956522
YOR064C,NA,FALSE,NA,NA
YOR065W,NA,FALSE,NA,NA
YOR066W,-7.7,TRUE,1,1
YOR067C,-15.3,TRUE,42,0.380952380952381
YOR069W,-7.1,TRUE,78,0.371794871794872
YOR070C,NA,FALSE,NA,NA
YOR071C,NA,FALSE,NA,NA
YOR073W,NA,FALSE,NA,NA
YOR074C,-5.1,TRUE,65,0.4
YOR075W,-8.4,TRUE,18,0.277777777777778
YOR076C,-13.1,TRUE,38,0.394736842105263
YOR077W,NA,FALSE,NA,NA
YOR079C,-14.4,TRUE,36,0.416666666666667
YOR080W,-13.3,TRUE,7,0.714285714285714
YOR081C,NA,FALSE,NA,NA
YOR083W,-2.1,TRUE,76,0.381578947368421
YOR085W,-4.7,TRUE,61,0.409836065573771
YOR086C,NA,FALSE,NA,NA
YOR087W,NA,FALSE,NA,NA
YOR089C,-5,TRUE,78,0.371794871794872
YOR090C,-14.4,TRUE,126,0.357142857142857
YOR091W,-6.6,TRUE,63,0.412698412698413
YOR092W,NA,FALSE,NA,NA
YOR093C,NA,FALSE,NA,NA
YOR094W,NA,FALSE,NA,NA
YOR095C,-4.5,TRUE,71,0.394366197183099
YOR096W,-5.8,TRUE,29,0.379310344827586
YOR097C,NA,FALSE,NA,NA
YOR098C,-15.7,TRUE,61,0.409836065573771
YOR099W,NA,FALSE,NA,NA
YOR101W,NA,FALSE,NA,NA
YOR103C,-1.7,TRUE,22,0.363636363636364
YOR104W,NA,FALSE,NA,NA
YOR106W,-3.4,TRUE,95,0.357894736842105
YOR108W,-13.8,TRUE,31,0.419354838709677
YOR109W,NA,FALSE,NA,NA
YOR110W,-2.6,TRUE,84,0.369047619047619
YOR111W,-6.5,TRUE,41,0.390243902439024
YOR112W,-7.8,TRUE,71,0.394366197183099
YOR113W,NA,FALSE,NA,NA
YOR114W,-9.8,TRUE,99,0.353535353535354
YOR115C,-4.5,TRUE,52,0.423076923076923
YOR116C,-7.9,TRUE,215,0.381395348837209
YOR117W,-7.6,TRUE,68,0.382352941176471
YOR118W,NA,FALSE,NA,NA
YOR119C,-10.5,TRUE,1,1
YOR120W,-15.7,TRUE,86,0.383720930232558
YOR122C,-9.7,TRUE,24,0.333333333333333
YOR123C,NA,FALSE,NA,NA
YOR124C,NA,FALSE,NA,NA
YOR125C,-14.1,TRUE,45,0.377777777777778
YOR126C,-10.1,TRUE,32,0.40625
YOR127W,NA,FALSE,NA,NA
YOR128C,-2.8,TRUE,27,0.37037037037037
YOR129C,NA,FALSE,NA,NA
YOR130C,-6.7,TRUE,59,0.406779661016949
YOR131C,-11.9,TRUE,95,0.357894736842105
YOR132W,-1.2,TRUE,71,0.394366197183099
YOR136W,-6.8,TRUE,90,0.366666666666667
YOR137C,NA,FALSE,NA,NA
YOR138C,-9.2,TRUE,66,0.393939393939394
YOR140W,NA,FALSE,NA,NA
YOR141C,-6.1,TRUE,22,0.363636363636364
YOR142W,NA,FALSE,NA,NA
YOR143C,-12.2,TRUE,51,0.411764705882353
YOR144C,NA,FALSE,NA,NA
YOR145C,-11.3,TRUE,22,0.363636363636364
YOR147W,-6.5,TRUE,38,0.394736842105263
YOR148C,NA,FALSE,NA,NA
YOR149C,NA,FALSE,NA,NA
YOR150W,-12.9,TRUE,28,0.392857142857143
YOR151C,NA,FALSE,NA,NA
YOR152C,-4.4,TRUE,591,0.414551607445008
YOR153W,NA,FALSE,NA,NA
YOR154W,NA,FALSE,NA,NA
YOR155C,-5.6,TRUE,33,0.393939393939394
YOR157C,-9.5,TRUE,38,0.394736842105263
YOR158W,NA,FALSE,NA,NA
YOR159C,-6.1,TRUE,45,0.377777777777778
YOR160W,-7,TRUE,69,0.376811594202899
YOR161C,-12.2,TRUE,166,0.379518072289157
YOR162C,NA,FALSE,NA,NA
YOR163W,-10.9,TRUE,38,0.394736842105263
YOR164C,NA,FALSE,NA,NA
YOR165W,-9.8,TRUE,43,0.372093023255814
YOR166C,-8.8,TRUE,39,0.41025641025641
YOR167C,-7.5,TRUE,13,0.384615384615385
YOR168W,-8.1,TRUE,29,0.379310344827586
YOR171C,NA,FALSE,NA,NA
YOR172W,NA,FALSE,NA,NA
YOR173W,NA,FALSE,NA,NA
YOR174W,NA,FALSE,NA,NA
YOR175C,-9.4,TRUE,96,0.364583333333333
YOR176W,NA,FALSE,NA,NA
YOR177C,NA,FALSE,NA,NA
YOR179C,NA,FALSE,NA,NA
YOR181W,NA,FALSE,NA,NA
YOR185C,-5.8,TRUE,59,0.406779661016949
YOR187W,-10,TRUE,85,0.376470588235294
YOR188W,NA,FALSE,NA,NA
YOR189W,NA,FALSE,NA,NA
YOR191W,-9.1,TRUE,35,0.4
YOR193W,NA,FALSE,NA,NA
YOR194C,NA,FALSE,NA,NA
YOR195W,-8.8,TRUE,71,0.394366197183099
YOR196C,NA,FALSE,NA,NA
YOR197W,-12.2,TRUE,17,0.294117647058824
YOR198C,NA,FALSE,NA,NA
YOR201C,-12.9,TRUE,19,0.263157894736842
YOR202W,NA,FALSE,NA,NA
YOR204W,-6,TRUE,20,0.3
YOR205C,-15,TRUE,9,0.555555555555556
YOR206W,-6.7,TRUE,30,0.4
YOR207C,-10.3,TRUE,24,0.333333333333333
YOR208W,-7.1,TRUE,167,0.383233532934132
YOR209C,NA,FALSE,NA,NA
YOR210W,-2.7,TRUE,58,0.396551724137931
YOR211C,-4.9,TRUE,192,0.385416666666667
YOR212W,NA,FALSE,NA,NA
YOR213C,NA,FALSE,NA,NA
YOR215C,NA,FALSE,NA,NA
YOR216C,NA,FALSE,NA,NA
YOR217W,NA,FALSE,NA,NA
YOR219C,-12.2,TRUE,51,0.411764705882353
YOR220W,-4.5,TRUE,1,1
YOR221C,-8.7,TRUE,53,0.415094339622642
YOR222W,NA,FALSE,NA,NA
YOR223W,NA,FALSE,NA,NA
YOR224C,NA,FALSE,NA,NA
YOR226C,-3.1,TRUE,22,0.363636363636364
YOR227W,-8.4,TRUE,233,0.373390557939914
